product_id,url,scraped_at,name_kr,name_en,price_krw,price_eur,price_eur_markup,category_kr,category_en,specifications,images,image_count,model_number,manufacturer,category_main_kr,category_main_en,category_sub_kr,category_sub_en,category_subsub_kr,category_subsub_en
2543,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2543,2025-10-26T21:40:03.891575,[중고] SR15-W형 (길이150mm/블럭1개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] SR15-W type (length 150mm/1 block) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samik THK Bearing,20000.0,11.96,17.94,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""THK"": ""SR15-W형"", ""레일길이(mm)"": ""블럭수(EA)"", ""150"": ""1""}","2543_1.jpg,2543_3.jpg,2543_5.jpg",3.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,THK SR,THK SR,,
2544,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2544,2025-10-26T21:40:26.792462,[중고] SR15-V형 (길이135mm/블럭2개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] SR15-V type (length 135mm/2 blocks) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samik THK Bearing,25000.0,14.95,22.43,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""THK"": ""SR15-V형"", ""레일길이(mm)"": ""블럭수(EA)"", ""135"": ""2""}","2544_1.jpg,2544_3.jpg,2544_4.jpg,2544_5.jpg",4.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,THK SR,THK SR,,
2545,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2545,2025-10-26T21:40:41.170745,[중고] SR15-V형 (길이220mm/블럭2개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] SR15-V type (length 220mm/2 blocks) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samik THK Bearing,28000.0,16.74,25.12,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""THK"": ""SR15-V형"", ""레일길이(mm)"": ""블럭수(EA)"", ""220"": ""2""}","2545_1.jpg,2545_3.jpg",2.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,THK SR,THK SR,,
2546,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2546,2025-10-26T21:40:58.986933,[중고] SR25-W형 (길이640mm/블럭1개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] SR25-W type (length 640mm/1 block) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samick THK Bearing,50000.0,29.9,44.85,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""THK"": ""SR25-W형"", ""레일길이(mm)"": ""블럭수(EA)"", ""640"": ""1""}","2546_1.jpg,2546_3.jpg,2546_5.jpg",3.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,THK SR,THK SR,,
2547,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2547,2025-10-26T21:41:11.709441,[중고] SSR15-XTB형 (길이100mm/블럭1개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] SSR15-XTB type (length 100mm/1 block) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samik THK Bearing,15000.0,8.97,13.46,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""THK"": ""SSR15-XTB형"", ""레일길이(mm)"": ""블럭수(EA)"", ""100"": ""1""}","2547_1.jpg,2547_3.jpg,2547_4.jpg,2547_5.jpg",4.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,THK SSR,THK SSR,,
2556,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2556,2025-10-26T21:41:36.784139,[중고] SHS20-V형 (길이460mm/블럭2개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] SHS20-V type (length 460mm/2 blocks) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samik THK Bearing,55000.0,32.89,49.34,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""THK"": ""SHS20-V형"", ""레일길이(mm)"": ""블럭수(EA)"", ""460"": ""2""}","2556_1.jpg,2556_3.jpg,2556_4.jpg,2556_5.jpg",4.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,THK SHS,THK SHS,,
2560,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2560,2025-10-26T21:41:52.947615,[중고] RSR12ZM (길이180mm/블럭2개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] RSR12ZM (Length 180mm/2 blocks) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samik THK Bearing,28000.0,16.74,25.12,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""THK"": ""RSR 미니츄어"", ""레일길이(mm)"": ""블럭수(EA)"", ""180"": ""2""}","2560_1.jpg,2560_3.jpg,2560_4.jpg,2560_5.jpg",4.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,THK RSR 미니츄어,THK RSR Miniature,,
2561,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2561,2025-10-26T21:42:13.886707,[중고] RSH12ZM (길이195mm/블럭2개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] RSH12ZM (Length 195mm/2 blocks) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samik THK Bearing,30000.0,17.94,26.91,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""THK"": ""RSH"", ""레일길이(mm)"": ""블럭수(EA)"", ""195"": ""2""}","2561_1.jpg,2561_3.jpg,2561_4.jpg",3.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,THK RSR 미니츄어,THK RSR Miniature,,
2562,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2562,2025-10-26T21:42:25.663044,[중고] RSR9WM (길이65mm/블럭1개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] RSR9WM (Length 65mm/1 block) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samik THK Bearing,15000.0,8.97,13.46,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""THK"": ""RSR 미니츄어"", ""레일길이(mm)"": ""블럭수(EA)"", ""65"": ""2""}","2562_1.jpg,2562_3.jpg",2.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,THK RSR 미니츄어,THK RSR Miniature,,
2566,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2566,2025-10-26T21:42:39.278049,[중고] RSR12WM (길이655mm/블럭1개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] RSR12WM (Length 655mm/1 block) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samik THK Bearing,60000.0,35.88,53.82,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""THK"": ""RSR 미니츄어"", ""레일길이(mm)"": ""블럭수(EA)"", ""655"": ""1""}","2566_1.jpg,2566_3.jpg,2566_4.jpg,2566_5.jpg",4.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,THK RSR 미니츄어,THK RSR Miniature,,
2568,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2568,2025-10-26T21:42:54.764411,[중고] RSR12M1WV (길이475mm/블럭1개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] RSR12M1WV (Length 475mm/1 block) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samick THK Bearing,55000.0,32.89,49.34,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""THK"": ""RSR 미니츄어"", ""레일길이(mm)"": ""블럭수(EA)"", ""475"": ""1""}","2568_1.jpg,2568_3.jpg,2568_5.jpg",3.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,THK RSR 미니츄어,THK RSR Miniature,,
2569,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2569,2025-10-26T21:43:11.368058,[중고] RSR12WZM (길이80mm/블럭1개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] RSR12WZM (length 80mm/1 block) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samik THK Bearing,20000.0,11.96,17.94,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""THK"": ""RSR 미니츄어"", ""레일길이(mm)"": ""블럭수(EA)"", ""80"": ""1""}","2569_1.jpg,2569_3.jpg,2569_4.jpg",3.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,THK RSR 미니츄어,THK RSR Miniature,,
2577,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2577,2025-10-26T21:43:26.529283,[중고] LH25 (길이760mm/블럭2개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] LH25 (length 760mm/2 blocks) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samik THK Bearing,77000.0,46.05,69.07,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""NSK"": ""LM"", ""총장(mm)"": ""블럭수 (EA)"", ""760"": ""2""}","2577_1.jpg,2577_3.jpg,2577_4.jpg,2577_5.jpg",4.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,NSK,NSK,,
2578,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2578,2025-10-26T21:43:37.749460,[중고] LS30 (길이440mm/블럭1개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] LS30 (Length 440mm/1 block) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samick THK Bearing,33000.0,19.73,29.6,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""NSK"": ""LM"", ""총장(mm)"": ""블럭수 (EA)"", ""440"": ""2""}","2578_1.jpg,2578_3.jpg,2578_4.jpg,2578_5.jpg",4.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,NSK,NSK,,
2581,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2581,2025-10-26T21:43:50.730315,[중고] LS15 (길이640mm/블럭2개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] LS15 (length 640mm/2 blocks) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samick THK Bearing,40000.0,23.92,35.88,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""NSK"": ""LM"", ""총장(mm)"": ""블럭수 (EA)"", ""640"": ""2""}","2581_1.jpg,2581_3.jpg,2581_4.jpg,2581_5.jpg",4.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,NSK,NSK,,
2583,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2583,2025-10-26T21:44:06.528580,[중고]H15 (길이430mm/블럭2개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] H15 (Length 430mm/2 blocks) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samik THK Bearing,40000.0,23.92,35.88,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""NSK"": ""LM"", ""총장(mm)"": ""블럭수 (EA)"", ""430"": ""2""}","2583_1.jpg,2583_3.jpg,2583_4.jpg,2583_5.jpg",4.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,NSK,NSK,,
2585,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2585,2025-10-26T21:44:24.319362,[중고]H15 (길이430mm/블럭2개) LM가이드 엘엠가이드 LM GUIDE THK IKO NSK 자동화부품 정밀부품 조각기 3D프린터 제작부품 삼익THK 베어링,[Used] H15 (Length 430mm/2 blocks) LM Guide LM Guide LM GUIDE THK IKO NSK Automation Parts Precision Parts Engraver 3D Printer Manufacturing Parts Samik THK Bearing,40000.0,23.92,35.88,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""NSK"": ""LM"", ""총장(mm)"": ""블럭수 (EA)"", ""430"": ""2""}","2585_1.jpg,2585_3.jpg,2585_4.jpg,2585_5.jpg",4.0,,,LM GUIDE / BUSHING,LM GUIDE / BUSHING,NSK,NSK,,
2592,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2592,2025-10-26T21:44:38.960459,[중고] JUSP-ACP07AA 야스카와 서보 서보드라이버 SERVO Driver 서보앰프 시그마 Yaskawa 자동화 산업용 자동화부품 조각기 3D프린터 부품,[Used] JUSP-ACP07AA Yaskawa Servo Servo Driver SERVO Driver Servo Amplifier Sigma Yaskawa Automation Industrial Automation Parts Engraver 3D Printer Parts,240000.0,143.52,215.28,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""YASKAWA"": ""SERVOPACK POWER SUPPLY"", ""-"": ""-""}","2592_1.jpg,2592_3.jpg,2592_4.jpg,2592_5.jpg",4.0,,,서보모터/서보드라이버,Servo motor/servo driver,SERVO DRIVER,SERVO DRIVER,YASKAWA,YASKAWA
2594,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2594,2025-10-26T21:44:54.878237,[중고] KXPD60-ABZ 서보 서보드라이버 자동화 자동화부품 공장자동화 SERVO DRIVER 서보앰프 3D프린터 부품 서보드라이브,[Used] KXPD60-ABZ Servo Servo Driver Automation Automation Parts Factory Automation SERVO DRIVER Servo Amplifier 3D Printer Parts Servo Drive,110000.0,65.78,98.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""VEXTA"": ""AC SERVO DRIVER"", ""사용전압"": ""-"", ""100-115V"": ""-""}","2594_1.jpg,2594_3.jpg,2594_4.jpg,2594_5.jpg",4.0,,,서보모터/서보드라이버,Servo motor/servo driver,SERVO DRIVER,SERVO DRIVER,VEXTA,VEXTA
2595,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2595,2025-10-26T21:45:15.343776,[중고] CACR-PR01 KA4BU 야스카와 서보 서보드라이버 SERVO Driver 서보앰프 시그마 Yaskawa 자동화 산업용 자동화부품 조각기 3D프린터 부품,[Used] CACR-PR01 KA4BU Yaskawa Servo Servo Driver SERVO Driver Servo Amplifier Sigma Yaskawa Automation Industrial Automation Parts Engraver 3D Printer Parts,250000.0,149.5,224.25,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""YASKAWA"": ""SERVOPACK"", ""-"": ""-""}","2595_1.jpg,2595_3.jpg,2595_4.jpg,2595_5.jpg",4.0,,,서보모터/서보드라이버,Servo motor/servo driver,SERVO DRIVER,SERVO DRIVER,YASKAWA,YASKAWA
2598,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2598,2025-10-26T21:45:31.296745,[중고] FX2N-64MR-ES/UL,[Used] FX2N-64MR-ES/UL,275000.0,164.45,246.67,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""MITSUBISHI"": ""PLC"", ""상태"": ""-"", ""A"": ""-""}","2598_1.jpg,2598_3.jpg,2598_4.jpg,2598_5.jpg",4.0,,,피엘씨,PLC,Mitsubishi,Mitsubishi,,
2610,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2610,2025-10-26T21:45:48.648618,[중고] MR-JCCBL4M-H,[Used] MR-JCCBL4M-H,33000.0,19.73,29.6,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""MITSUBISHI"": ""Encoder Cable"", ""길이"": ""-"", ""4M"": ""-""}","2610_1.jpg,2610_3.jpg,2610_5.jpg",3.0,,,센서 / 각종 케이블류,Sensors / various cables,CABLE & CONNECTOR,CABLE & CONNECTOR,MITSUBISHI,MITSUBISHI
2615,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2615,2025-10-26T21:46:09.709392,[중고] MT6070iH1EV,[Used] MT6070iH1EV,176000.0,105.25,157.87,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""EasyView"": ""Touch screen"", ""외관 상태"": ""동작 여부"", ""A급"": ""정상""}","2615_1.jpg,2615_3.jpg,2615_4.jpg,2615_5.jpg",4.0,,,터치스크린,touch screen,EasyView,EasyView,,
2621,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2621,2025-10-26T21:46:25.398839,[중고] MR-J3BUS015M,[Used] MR-J3BUS015M,11000.0,6.58,9.87,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""-"": ""광케이블"", ""길이"": ""-"", ""0.15M"": ""-""}","2621_1.jpg,2621_3.jpg,2621_4.jpg,2621_5.jpg",4.0,,,센서 / 각종 케이블류,Sensors / various cables,CABLE & CONNECTOR,CABLE & CONNECTOR,MITSUBISHI,MITSUBISHI
2623,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2623,2025-10-26T21:46:39.961228,[중고] FX2N-10GM,[Used] FX2N-10GM,176000.0,105.25,157.87,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""MITSUBISHI"": ""PLC"", ""상태"": ""-"", ""A"": ""-""}","2623_1.jpg,2623_3.jpg,2623_4.jpg,2623_5.jpg",4.0,,,피엘씨,PLC,Mitsubishi,Mitsubishi,,
2624,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2624,2025-10-26T21:46:57.204376,[중고] FX2N-8EYR,[Used] FX2N-8EYR,45000.0,26.91,40.37,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""MITSUBISHI"": ""PLC"", ""상태"": ""-"", ""A"": ""-""}","2624_1.jpg,2624_3.jpg,2624_4.jpg,2624_5.jpg",4.0,,,피엘씨,PLC,Mitsubishi,Mitsubishi,,
2626,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2626,2025-10-26T21:47:14.826669,[중고] FX2N-8EYR-ES/UL,[Used] FX2N-8EYR-ES/UL,45000.0,26.91,40.37,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""MITSUBISHI"": ""PLC"", ""상태"": ""-"", ""A"": ""-""}","2626_1.jpg,2626_3.jpg,2626_4.jpg,2626_5.jpg",4.0,,,피엘씨,PLC,Mitsubishi,Mitsubishi,,
2634,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2634,2025-10-26T21:47:30.862552,[미사용] PRT08-2DO 오토닉스 근접센서,[Unused] PRT08-2DO Autonics proximity sensor,15000.0,8.97,13.46,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""Autonics"": ""센서 (근접)"", ""상태"": ""-"", ""미사용 새제품"": ""-""}","2634_1.jpg,2634_3.jpg,2634_4.jpg,2634_5.jpg",4.0,,,센서 / 각종 케이블류,Sensors / various cables,SENSOR,센서,,
2637,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2637,2025-10-26T21:48:00.183017,[미사용] PRDWL12-8DN2 오토닉스 근접센서,[Unused] PRDWL12-8DN2 Autonics Proximity Sensor,16500.0,9.87,14.8,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""Autonics"": ""센서 (근접)"", ""상태"": ""-"", ""미사용 새제품"": ""-""}","2637_1.jpg,2637_3.jpg,2637_4.jpg,2637_5.jpg",4.0,,,센서 / 각종 케이블류,Sensors / various cables,SENSOR,센서,,
264,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=264,2025-10-26T21:48:15.012607,[중고] UPH266-A,[Used] UPH266-A,35000.0,20.93,31.39,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""VEXTA"": ""STEPPING MOTOR"", ""DEG/STEP"": ""2상"", ""1.8 DEG/1"": ""-""}","264_1.jpg,264_3.jpg,264_4.jpg",3.0,,,스테핑모터/드라이버/BLDC,Stepping motor/driver/BLDC,STEPPING MOTOR,STEPPING MOTOR,VEXTA,VEXTA
2646,https://m.shmarket.co.kr/goods/goods_view.php?goodsNo=2646,2025-10-26T21:48:22.296472,[미사용] BEN10M-TDT 오토닉스 PHOTO센서,[Unused] BEN10M-TDT Autonics PHOTO sensor,30000.0,17.94,26.91,케비넷ICON전체보기테이블블로워(Blower)브랜드 검색COMMUNITY공지사항상품후기상품문의FAQ,Cabinet ICONView AllTable BlowerBrand SearchCOMMUNITYNoticeProduct ReviewProduct InquiryFAQ,"{""MAKER"": ""분류"", ""Autonics"": ""센서"", ""상태"": ""-"", ""미사용 새제품"": ""-""}","2646_1.jpg,2646_3.jpg,2646_4.jpg",3.0,,,센서 / 각종 케이블류,Sensors / various cables,SENSOR,센서,,
